code_departement;code_region;annee;nombre;taux_pour_mille_habitants;population_insee;population_insee_par_annee;logement_insee;logement_insee_par_annee;libelle_du_departement;inscrits;abstentions;votants;blancs;nuls;pourcentage_absention;pourcentage_votant_departement;pourcentage_blanc;pourcentage_nuls;nb_voix;pourcentage_voix;sexe;nom
92;11;2023;1804;1.1;1647435;2022;824372;2021;Hauts-de-Seine;997667;208790;788877;11841;2294;20.93;79.07;1.19;0.23;199640;20.01;0;5
78;11;2019;1408;0.97;1448207;2019;649383;2019;Yvelines;961245;211708;749537;9601;3430;22.02;77.98;1.0;0.36;13097;1.36;0;10
93;11;2020;3140;1.9;1655422;2020;696152;2020;Seine-Saint-Denis;793929;239927;554002;7607;3244;30.22;69.78;0.96;0.41;266632;33.58;0;5
75;11;2023;4604;2.18;2113705;2022;1396753;2021;Paris;1368025;296668;1071357;11028;5267;21.69;78.31;0.81;0.39;58429;4.27;1;3
92;11;2024;11;0.01;1647435;2022;824372;2021;Hauts-de-Seine;997667;208790;788877;11841;2294;20.93;79.07;1.19;0.23;10518;1.05;1;6
91;11;2016;2858;2.22;1287330;2016;550895;2016;Essonne;799500;192200;607300;8954;3405;24.04;75.96;1.12;0.43;29562;3.7;0;7
93;11;2023;10982;6.53;1681725;2022;705282;2021;Seine-Saint-Denis;793929;239927;554002;7607;3244;30.22;69.78;0.96;0.41;27969;3.52;0;4
75;11;2020;3332;1.55;2145906;2020;1393800;2020;Paris;1368025;296668;1071357;11028;5267;21.69;78.31;0.81;0.39;12139;0.89;0;2
95;11;2016;4915;9.87;1221923;2016;497749;2016;Val-d'Oise;733529;192853;540676;8027;3064;26.29;73.71;1.09;0.42;8996;1.23;0;10
77;11;2019;2892;2.03;1421197;2019;626435;2019;Seine-et-Marne;899303;223172;676131;11057;4145;24.82;75.18;1.23;0.46;4600;0.51;0;9
94;11;2021;3530;2.49;1415367;2021;662168;2021;Val-de-Marne;796086;195409;600677;8501;3118;24.55;75.45;1.07;0.39;31904;4.01;0;7
78;11;2016;2071;1.45;1431808;2016;629383;2016;Yvelines;961245;211708;749537;9601;3430;22.02;77.98;1.0;0.36;9046;0.94;1;6
93;11;2024;12813;7.62;1681725;2022;705282;2021;Seine-Saint-Denis;793929;239927;554002;7607;3244;30.22;69.78;0.96;0.41;17481;2.2;1;8
77;11;2019;4397;3.09;1421197;2019;626435;2019;Seine-et-Marne;899303;223172;676131;11057;4145;24.82;75.18;1.23;0.46;15042;1.67;0;10
93;11;2024;6953;4.13;1681725;2022;705282;2021;Seine-Saint-Denis;793929;239927;554002;7607;3244;30.22;69.78;0.96;0.41;6805;0.86;0;2
92;11;2020;4427;5.43;1626213;2020;815765;2020;Hauts-de-Seine;997667;208790;788877;11841;2294;20.93;79.07;1.19;0.23;62231;6.24;1;8
93;11;2022;5463;3.25;1681725;2022;705282;2021;Seine-Saint-Denis;793929;239927;554002;7607;3244;30.22;69.78;0.96;0.41;17481;2.2;1;8
92;11;2016;6434;4.01;1603268;2016;789809;2016;Hauts-de-Seine;997667;208790;788877;11841;2294;20.93;79.07;1.19;0.23;13170;1.32;0;0
93;11;2018;11219;6.87;1632677;2018;679663;2018;Seine-Saint-Denis;793929;239927;554002;7607;3244;30.22;69.78;0.96;0.41;17481;2.2;1;8
77;11;2018;45;0.03;1412516;2018;619784;2018;Seine-et-Marne;899303;223172;676131;11057;4145;24.82;75.18;1.23;0.46;170969;19.01;0;5
78;11;2016;41;0.03;1431808;2016;629383;2016;Yvelines;961245;211708;749537;9601;3430;22.02;77.98;1.0;0.36;101398;10.55;1;3
93;11;2016;724;0.45;1606660;2016;662466;2016;Seine-Saint-Denis;793929;239927;554002;7607;3244;30.22;69.78;0.96;0.41;6300;0.79;0;10
75;11;2022;2596;1.23;2113705;2022;1396753;2021;Paris;1368025;296668;1071357;11028;5267;21.69;78.31;0.81;0.39;58429;4.27;1;3
94;11;2022;2711;1.91;1419531;2022;662168;2021;Val-de-Marne;796086;195409;600677;8501;3118;24.55;75.45;1.07;0.39;14954;1.88;0;0
93;11;2021;5740;3.44;1668670;2021;705282;2021;Seine-Saint-Denis;793929;239927;554002;7607;3244;30.22;69.78;0.96;0.41;5890;0.74;1;6
95;11;2017;2781;2.26;1228618;2017;504100;2017;Val-d'Oise;733529;192853;540676;8027;3064;26.29;73.71;1.09;0.42;91081;12.42;1;3
77;11;2017;5853;4.17;1403997;2017;612076;2017;Seine-et-Marne;899303;223172;676131;11057;4145;24.82;75.18;1.23;0.46;165208;18.37;0;1
94;11;2017;5073;3.66;1387926;2017;633207;2017;Val-de-Marne;796086;195409;600677;8501;3118;24.55;75.45;1.07;0.39;31904;4.01;0;7
78;11;2024;730;0.5;1470778;2022;661312;2021;Yvelines;961245;211708;749537;9601;3430;22.02;77.98;1.0;0.36;13097;1.36;0;10
92;11;2019;3825;2.35;1624357;2019;807711;2019;Hauts-de-Seine;997667;208790;788877;11841;2294;20.93;79.07;1.19;0.23;11260;1.13;0;2
75;11;2020;21058;9.81;2145906;2020;1393800;2020;Paris;1368025;296668;1071357;11028;5267;21.69;78.31;0.81;0.39;22901;1.67;1;6
91;11;2022;56;0.04;1324546;2022;587710;2021;Essonne;799500;192200;607300;8954;3405;24.04;75.96;1.12;0.43;164503;20.58;0;1
94;11;2017;5073;3.66;1387926;2017;633207;2017;Val-de-Marne;796086;195409;600677;8501;3118;24.55;75.45;1.07;0.39;3730;0.47;0;9
77;11;2024;4852;3.34;1452399;2022;641376;2021;Seine-et-Marne;899303;223172;676131;11057;4145;24.82;75.18;1.23;0.46;12843;1.43;0;0
95;11;2022;5424;4.27;1270845;2022;529926;2021;Val-d'Oise;733529;192853;540676;8027;3064;26.29;73.71;1.09;0.42;6094;0.83;1;6
94;11;2020;21;0.01;1407972;2020;654340;2020;Val-de-Marne;796086;195409;600677;8501;3118;24.55;75.45;1.07;0.39;9359;1.18;0;10
93;11;2020;546;0.33;1655422;2020;696152;2020;Seine-Saint-Denis;793929;239927;554002;7607;3244;30.22;69.78;0.96;0.41;27969;3.52;0;4
78;11;2016;41;0.03;1431808;2016;629383;2016;Yvelines;961245;211708;749537;9601;3430;22.02;77.98;1.0;0.36;9046;0.94;1;6
91;11;2020;4934;3.78;1306118;2020;577712;2020;Essonne;799500;192200;607300;8954;3405;24.04;75.96;1.12;0.43;39284;4.91;0;4
93;11;2021;5458;3.27;1668670;2021;705282;2021;Seine-Saint-Denis;793929;239927;554002;7607;3244;30.22;69.78;0.96;0.41;6300;0.79;0;10
95;11;2019;6338;5.07;1249674;2019;517063;2019;Val-d'Oise;733529;192853;540676;8027;3064;26.29;73.71;1.09;0.42;8996;1.23;0;10
78;11;2017;3966;2.76;1438266;2017;637200;2017;Yvelines;961245;211708;749537;9601;3430;22.02;77.98;1.0;0.36;101398;10.55;1;3
77;11;2016;276;0.2;1397665;2016;604627;2016;Seine-et-Marne;899303;223172;676131;11057;4145;24.82;75.18;1.23;0.46;13797;1.53;0;2
92;11;2022;4506;2.74;1647435;2022;824372;2021;Hauts-de-Seine;997667;208790;788877;11841;2294;20.93;79.07;1.19;0.23;47103;4.72;0;7
75;11;2024;34;0.02;2113705;2022;1396753;2021;Paris;1368025;296668;1071357;11028;5267;21.69;78.31;0.81;0.39;80268;5.87;0;7
78;11;2021;4018;6.08;1456365;2021;661312;2021;Yvelines;961245;211708;749537;9601;3430;22.02;77.98;1.0;0.36;168585;17.54;0;5
92;11;2018;4004;2.47;1619120;2018;801737;2018;Hauts-de-Seine;997667;208790;788877;11841;2294;20.93;79.07;1.19;0.23;13170;1.32;0;0
93;11;2024;44;0.03;1681725;2022;705282;2021;Seine-Saint-Denis;793929;239927;554002;7607;3244;30.22;69.78;0.96;0.41;27969;3.52;0;4
93;11;2016;13192;8.21;1606660;2016;662466;2016;Seine-Saint-Denis;793929;239927;554002;7607;3244;30.22;69.78;0.96;0.41;6300;0.79;0;10
75;11;2016;9713;4.43;2190327;2016;1374377;2016;Paris;1368025;296668;1071357;11028;5267;21.69;78.31;0.81;0.39;12139;0.89;0;2
78;11;2017;780;0.54;1438266;2017;637200;2017;Yvelines;961245;211708;749537;9601;3430;22.02;77.98;1.0;0.36;13687;1.42;0;2
94;11;2020;2390;1.7;1407972;2020;654340;2020;Val-de-Marne;796086;195409;600677;8501;3118;24.55;75.45;1.07;0.39;9359;1.18;0;10
78;11;2020;7428;5.12;1449723;2020;654741;2020;Yvelines;961245;211708;749537;9601;3430;22.02;77.98;1.0;0.36;9046;0.94;1;6
77;11;2019;5095;3.59;1421197;2019;626435;2019;Seine-et-Marne;899303;223172;676131;11057;4145;24.82;75.18;1.23;0.46;36828;4.1;1;8
78;11;2020;10155;7.0;1449723;2020;654741;2020;Yvelines;961245;211708;749537;9601;3430;22.02;77.98;1.0;0.36;101398;10.55;1;3
95;11;2023;4388;3.45;1270845;2022;529926;2021;Val-d'Oise;733529;192853;540676;8027;3064;26.29;73.71;1.09;0.42;175666;23.95;0;5
75;11;2020;9621;4.48;2145906;2020;1393800;2020;Paris;1368025;296668;1071357;11028;5267;21.69;78.31;0.81;0.39;58429;4.27;1;3
92;11;2017;5263;6.61;1609306;2017;796181;2017;Hauts-de-Seine;997667;208790;788877;11841;2294;20.93;79.07;1.19;0.23;3704;0.37;0;9
91;11;2024;4033;6.86;1324546;2022;587710;2021;Essonne;799500;192200;607300;8954;3405;24.04;75.96;1.12;0.43;4306;0.54;0;9
95;11;2017;54;0.04;1228618;2017;504100;2017;Val-d'Oise;733529;192853;540676;8027;3064;26.29;73.71;1.09;0.42;20710;2.82;0;7
94;11;2022;9714;6.84;1419531;2022;662168;2021;Val-de-Marne;796086;195409;600677;8501;3118;24.55;75.45;1.07;0.39;14954;1.88;0;0
94;11;2019;268;0.19;1407124;2019;647289;2019;Val-de-Marne;796086;195409;600677;8501;3118;24.55;75.45;1.07;0.39;171409;21.53;0;1
78;11;2023;10284;6.99;1470778;2022;661312;2021;Yvelines;961245;211708;749537;9601;3430;22.02;77.98;1.0;0.36;246062;25.6;0;1
95;11;2021;1532;1.22;1256607;2021;529926;2021;Val-d'Oise;733529;192853;540676;8027;3064;26.29;73.71;1.09;0.42;6094;0.83;1;6
95;11;2023;1785;1.4;1270845;2022;529926;2021;Val-d'Oise;733529;192853;540676;8027;3064;26.29;73.71;1.09;0.42;10060;1.37;0;0
94;11;2023;1621;1.14;1419531;2022;662168;2021;Val-de-Marne;796086;195409;600677;8501;3118;24.55;75.45;1.07;0.39;8944;1.12;0;2
78;11;2017;3966;2.76;1438266;2017;637200;2017;Yvelines;961245;211708;749537;9601;3430;22.02;77.98;1.0;0.36;61296;6.38;1;8
95;11;2022;4694;3.69;1270845;2022;529926;2021;Val-d'Oise;733529;192853;540676;8027;3064;26.29;73.71;1.09;0.42;91081;12.42;1;3
75;11;2019;19138;8.84;2165423;2019;1389375;2019;Paris;1368025;296668;1071357;11028;5267;21.69;78.31;0.81;0.39;22901;1.67;1;6
95;11;2020;151;0.12;1251804;2020;523106;2020;Val-d'Oise;733529;192853;540676;8027;3064;26.29;73.71;1.09;0.42;8996;1.23;0;10
93;11;2017;102;0.06;1623111;2017;671680;2017;Seine-Saint-Denis;793929;239927;554002;7607;3244;30.22;69.78;0.96;0.41;5890;0.74;1;6
91;11;2017;2598;2.0;1296130;2017;558684;2017;Essonne;799500;192200;607300;8954;3405;24.04;75.96;1.12;0.43;11610;1.45;0;2
91;11;2019;11350;8.72;1301659;2019;570417;2019;Essonne;799500;192200;607300;8954;3405;24.04;75.96;1.12;0.43;167310;20.93;0;5
92;11;2022;14104;8.56;1647435;2022;824372;2021;Hauts-de-Seine;997667;208790;788877;11841;2294;20.93;79.07;1.19;0.23;62761;6.29;0;4
94;11;2020;4559;3.24;1407972;2020;654340;2020;Val-de-Marne;796086;195409;600677;8501;3118;24.55;75.45;1.07;0.39;31904;4.01;0;7
94;11;2017;320;0.23;1387926;2017;633207;2017;Val-de-Marne;796086;195409;600677;8501;3118;24.55;75.45;1.07;0.39;32522;4.09;1;8
92;11;2016;47;0.03;1603268;2016;789809;2016;Hauts-de-Seine;997667;208790;788877;11841;2294;20.93;79.07;1.19;0.23;287494;28.82;0;1
92;11;2022;6804;4.13;1647435;2022;824372;2021;Hauts-de-Seine;997667;208790;788877;11841;2294;20.93;79.07;1.19;0.23;62231;6.24;1;8
94;11;2023;6981;4.92;1419531;2022;662168;2021;Val-de-Marne;796086;195409;600677;8501;3118;24.55;75.45;1.07;0.39;8944;1.12;0;2
75;11;2020;3332;1.55;2145906;2020;1393800;2020;Paris;1368025;296668;1071357;11028;5267;21.69;78.31;0.81;0.39;86088;6.29;0;4
93;11;2022;6742;4.01;1681725;2022;705282;2021;Seine-Saint-Denis;793929;239927;554002;7607;3244;30.22;69.78;0.96;0.41;64543;8.13;1;3
78;11;2017;1060;0.74;1438266;2017;637200;2017;Yvelines;961245;211708;749537;9601;3430;22.02;77.98;1.0;0.36;101398;10.55;1;3
78;11;2021;1707;1.17;1456365;2021;661312;2021;Yvelines;961245;211708;749537;9601;3430;22.02;77.98;1.0;0.36;168585;17.54;0;5
95;11;2016;76;0.06;1221923;2016;497749;2016;Val-d'Oise;733529;192853;540676;8027;3064;26.29;73.71;1.09;0.42;175666;23.95;0;5
94;11;2019;17270;12.27;1407124;2019;647289;2019;Val-de-Marne;796086;195409;600677;8501;3118;24.55;75.45;1.07;0.39;14954;1.88;0;0
77;11;2016;680;0.49;1397665;2016;604627;2016;Seine-et-Marne;899303;223172;676131;11057;4145;24.82;75.18;1.23;0.46;13797;1.53;0;2
91;11;2022;2363;1.78;1324546;2022;587710;2021;Essonne;799500;192200;607300;8954;3405;24.04;75.96;1.12;0.43;105862;13.24;1;3
91;11;2022;7575;5.72;1324546;2022;587710;2021;Essonne;799500;192200;607300;8954;3405;24.04;75.96;1.12;0.43;167310;20.93;0;5
78;11;2022;3907;2.66;1470778;2022;661312;2021;Yvelines;961245;211708;749537;9601;3430;22.02;77.98;1.0;0.36;246062;25.6;0;1
75;11;2023;5228;2.47;2113705;2022;1396753;2021;Paris;1368025;296668;1071357;11028;5267;21.69;78.31;0.81;0.39;372820;27.25;0;1
93;11;2018;17012;10.42;1632677;2018;679663;2018;Seine-Saint-Denis;793929;239927;554002;7607;3244;30.22;69.78;0.96;0.41;110118;13.87;0;1
91;11;2022;1839;1.39;1324546;2022;587710;2021;Essonne;799500;192200;607300;8954;3405;24.04;75.96;1.12;0.43;13480;1.69;0;0
94;11;2018;4641;3.32;1396913;2018;640016;2018;Val-de-Marne;796086;195409;600677;8501;3118;24.55;75.45;1.07;0.39;31904;4.01;0;7
78;11;2017;10367;7.21;1438266;2017;637200;2017;Yvelines;961245;211708;749537;9601;3430;22.02;77.98;1.0;0.36;11721;1.22;0;0
78;11;2017;780;0.54;1438266;2017;637200;2017;Yvelines;961245;211708;749537;9601;3430;22.02;77.98;1.0;0.36;168585;17.54;0;5
95;11;2023;11471;9.03;1270845;2022;529926;2021;Val-d'Oise;733529;192853;540676;8027;3064;26.29;73.71;1.09;0.42;20710;2.82;0;7
75;11;2020;3427;1.6;2145906;2020;1393800;2020;Paris;1368025;296668;1071357;11028;5267;21.69;78.31;0.81;0.39;69564;5.08;1;8
77;11;2019;1243;0.87;1421197;2019;626435;2019;Seine-et-Marne;899303;223172;676131;11057;4145;24.82;75.18;1.23;0.46;170969;19.01;0;5
77;11;2020;837;0.59;1428636;2020;634163;2020;Seine-et-Marne;899303;223172;676131;11057;4145;24.82;75.18;1.23;0.46;15042;1.67;0;10
77;11;2024;818;0.56;1452399;2022;641376;2021;Seine-et-Marne;899303;223172;676131;11057;4145;24.82;75.18;1.23;0.46;13797;1.53;0;2
77;11;2024;4204;2.89;1452399;2022;641376;2021;Seine-et-Marne;899303;223172;676131;11057;4145;24.82;75.18;1.23;0.46;36828;4.1;1;8
78;11;2019;1858;1.28;1448207;2019;649383;2019;Yvelines;961245;211708;749537;9601;3430;22.02;77.98;1.0;0.36;64407;6.7;0;4
93;11;2020;9875;5.97;1655422;2020;696152;2020;Seine-Saint-Denis;793929;239927;554002;7607;3244;30.22;69.78;0.96;0.41;6805;0.86;0;2
95;11;2016;2645;2.16;1221923;2016;497749;2016;Val-d'Oise;733529;192853;540676;8027;3064;26.29;73.71;1.09;0.42;3352;0.46;0;9
75;11;2024;29799;14.1;2113705;2022;1396753;2021;Paris;1368025;296668;1071357;11028;5267;21.69;78.31;0.81;0.39;58429;4.27;1;3
78;11;2016;4277;2.99;1431808;2016;629383;2016;Yvelines;961245;211708;749537;9601;3430;22.02;77.98;1.0;0.36;11721;1.22;0;0
75;11;2017;3626;1.66;2187526;2017;1382779;2017;Paris;1368025;296668;1071357;11028;5267;21.69;78.31;0.81;0.39;58429;4.27;1;3
75;11;2021;6575;3.08;2133111;2021;1396753;2021;Paris;1368025;296668;1071357;11028;5267;21.69;78.31;0.81;0.39;69564;5.08;1;8
91;11;2021;3893;6.62;1313768;2021;587710;2021;Essonne;799500;192200;607300;8954;3405;24.04;75.96;1.12;0.43;39284;4.91;0;4
94;11;2020;4326;3.07;1407972;2020;654340;2020;Val-de-Marne;796086;195409;600677;8501;3118;24.55;75.45;1.07;0.39;43430;5.46;0;4
78;11;2017;7511;5.22;1438266;2017;637200;2017;Yvelines;961245;211708;749537;9601;3430;22.02;77.98;1.0;0.36;61296;6.38;1;8
95;11;2018;2690;2.17;1238581;2018;510302;2018;Val-d'Oise;733529;192853;540676;8027;3064;26.29;73.71;1.09;0.42;8996;1.23;0;10
95;11;2024;4291;3.38;1270845;2022;529926;2021;Val-d'Oise;733529;192853;540676;8027;3064;26.29;73.71;1.09;0.42;9101;1.24;0;2
77;11;2018;10177;7.2;1412516;2018;619784;2018;Seine-et-Marne;899303;223172;676131;11057;4145;24.82;75.18;1.23;0.46;170969;19.01;0;5
77;11;2019;26;0.02;1421197;2019;626435;2019;Seine-et-Marne;899303;223172;676131;11057;4145;24.82;75.18;1.23;0.46;13797;1.53;0;2
93;11;2020;9758;5.89;1655422;2020;696152;2020;Seine-Saint-Denis;793929;239927;554002;7607;3244;30.22;69.78;0.96;0.41;6300;0.79;0;10
93;11;2023;30;0.02;1681725;2022;705282;2021;Seine-Saint-Denis;793929;239927;554002;7607;3244;30.22;69.78;0.96;0.41;19352;2.44;0;7
91;11;2018;1123;0.87;1296641;2018;564587;2018;Essonne;799500;192200;607300;8954;3405;24.04;75.96;1.12;0.43;4306;0.54;0;9
78;11;2021;2415;1.66;1456365;2021;661312;2021;Yvelines;961245;211708;749537;9601;3430;22.02;77.98;1.0;0.36;246062;25.6;0;1
95;11;2017;2781;2.26;1228618;2017;504100;2017;Val-d'Oise;733529;192853;540676;8027;3064;26.29;73.71;1.09;0.42;26403;3.6;1;8
95;11;2020;2264;1.81;1251804;2020;523106;2020;Val-d'Oise;733529;192853;540676;8027;3064;26.29;73.71;1.09;0.42;37564;5.12;0;4
91;11;2024;1088;0.82;1324546;2022;587710;2021;Essonne;799500;192200;607300;8954;3405;24.04;75.96;1.12;0.43;11610;1.45;0;2
78;11;2018;1955;1.36;1441398;2018;643946;2018;Yvelines;961245;211708;749537;9601;3430;22.02;77.98;1.0;0.36;40470;4.21;0;7
75;11;2021;107992;50.63;2133111;2021;1396753;2021;Paris;1368025;296668;1071357;11028;5267;21.69;78.31;0.81;0.39;22901;1.67;1;6
75;11;2020;22426;10.45;2145906;2020;1393800;2020;Paris;1368025;296668;1071357;11028;5267;21.69;78.31;0.81;0.39;58429;4.27;1;3
93;11;2018;3538;2.17;1632677;2018;679663;2018;Seine-Saint-Denis;793929;239927;554002;7607;3244;30.22;69.78;0.96;0.41;6300;0.79;0;10
78;11;2019;2876;1.99;1448207;2019;649383;2019;Yvelines;961245;211708;749537;9601;3430;22.02;77.98;1.0;0.36;61296;6.38;1;8
91;11;2024;10190;7.69;1324546;2022;587710;2021;Essonne;799500;192200;607300;8954;3405;24.04;75.96;1.12;0.43;7944;0.99;1;6
77;11;2020;9933;6.95;1428636;2020;634163;2020;Seine-et-Marne;899303;223172;676131;11057;4145;24.82;75.18;1.23;0.46;170969;19.01;0;5
92;11;2017;2541;1.58;1609306;2017;796181;2017;Hauts-de-Seine;997667;208790;788877;11841;2294;20.93;79.07;1.19;0.23;9743;0.98;0;10
93;11;2019;27059;16.45;1644903;2019;687238;2019;Seine-Saint-Denis;793929;239927;554002;7607;3244;30.22;69.78;0.96;0.41;17481;2.2;1;8
95;11;2020;9616;7.68;1251804;2020;523106;2020;Val-d'Oise;733529;192853;540676;8027;3064;26.29;73.71;1.09;0.42;26403;3.6;1;8
91;11;2020;4934;3.78;1306118;2020;577712;2020;Essonne;799500;192200;607300;8954;3405;24.04;75.96;1.12;0.43;29562;3.7;0;7
75;11;2017;3626;1.66;2187526;2017;1382779;2017;Paris;1368025;296668;1071357;11028;5267;21.69;78.31;0.81;0.39;5732;0.42;0;9
78;11;2017;2124;1.48;1438266;2017;637200;2017;Yvelines;961245;211708;749537;9601;3430;22.02;77.98;1.0;0.36;13097;1.36;0;10
77;11;2022;7995;5.5;1452399;2022;641376;2021;Seine-et-Marne;899303;223172;676131;11057;4145;24.82;75.18;1.23;0.46;15042;1.67;0;10
78;11;2016;11035;7.71;1431808;2016;629383;2016;Yvelines;961245;211708;749537;9601;3430;22.02;77.98;1.0;0.36;168585;17.54;0;5
75;11;2024;9249;6.62;2113705;2022;1396753;2021;Paris;1368025;296668;1071357;11028;5267;21.69;78.31;0.81;0.39;12139;0.89;0;2
93;11;2022;161;0.1;1681725;2022;705282;2021;Seine-Saint-Denis;793929;239927;554002;7607;3244;30.22;69.78;0.96;0.41;17481;2.2;1;8
94;11;2016;5125;3.72;1378151;2016;626297;2016;Val-de-Marne;796086;195409;600677;8501;3118;24.55;75.45;1.07;0.39;43430;5.46;0;4
91;11;2019;4641;3.57;1301659;2019;570417;2019;Essonne;799500;192200;607300;8954;3405;24.04;75.96;1.12;0.43;105862;13.24;1;3
93;11;2022;6742;4.01;1681725;2022;705282;2021;Seine-Saint-Denis;793929;239927;554002;7607;3244;30.22;69.78;0.96;0.41;6300;0.79;0;10
93;11;2020;546;0.33;1655422;2020;696152;2020;Seine-Saint-Denis;793929;239927;554002;7607;3244;30.22;69.78;0.96;0.41;11642;1.47;0;0
95;11;2020;2264;1.81;1251804;2020;523106;2020;Val-d'Oise;733529;192853;540676;8027;3064;26.29;73.71;1.09;0.42;3352;0.46;0;9
94;11;2016;908;0.66;1378151;2016;626297;2016;Val-de-Marne;796086;195409;600677;8501;3118;24.55;75.45;1.07;0.39;171409;21.53;0;1
92;11;2017;19901;12.37;1609306;2017;796181;2017;Hauts-de-Seine;997667;208790;788877;11841;2294;20.93;79.07;1.19;0.23;64812;6.5;1;3
91;11;2016;13068;10.15;1287330;2016;550895;2016;Essonne;799500;192200;607300;8954;3405;24.04;75.96;1.12;0.43;13480;1.69;0;0
78;11;2019;833;0.58;1448207;2019;649383;2019;Yvelines;961245;211708;749537;9601;3430;22.02;77.98;1.0;0.36;13687;1.42;0;2
92;11;2019;16;0.01;1624357;2019;807711;2019;Hauts-de-Seine;997667;208790;788877;11841;2294;20.93;79.07;1.19;0.23;11260;1.13;0;2
91;11;2021;3805;2.9;1313768;2021;587710;2021;Essonne;799500;192200;607300;8954;3405;24.04;75.96;1.12;0.43;4306;0.54;0;9
92;11;2022;2037;1.24;1647435;2022;824372;2021;Hauts-de-Seine;997667;208790;788877;11841;2294;20.93;79.07;1.19;0.23;64812;6.5;1;3
93;11;2021;3290;1.97;1668670;2021;705282;2021;Seine-Saint-Denis;793929;239927;554002;7607;3244;30.22;69.78;0.96;0.41;6300;0.79;0;10
77;11;2019;9921;6.98;1421197;2019;626435;2019;Seine-et-Marne;899303;223172;676131;11057;4145;24.82;75.18;1.23;0.46;13797;1.53;0;2
92;11;2023;13787;8.37;1647435;2022;824372;2021;Hauts-de-Seine;997667;208790;788877;11841;2294;20.93;79.07;1.19;0.23;9743;0.98;0;10
92;11;2022;2037;1.24;1647435;2022;824372;2021;Hauts-de-Seine;997667;208790;788877;11841;2294;20.93;79.07;1.19;0.23;11260;1.13;0;2
91;11;2017;1803;1.39;1296130;2017;558684;2017;Essonne;799500;192200;607300;8954;3405;24.04;75.96;1.12;0.43;4306;0.54;0;9
91;11;2019;132;0.1;1301659;2019;570417;2019;Essonne;799500;192200;607300;8954;3405;24.04;75.96;1.12;0.43;4306;0.54;0;9
75;11;2019;804;0.37;2165423;2019;1389375;2019;Paris;1368025;296668;1071357;11028;5267;21.69;78.31;0.81;0.39;86088;6.29;0;4
77;11;2018;4105;2.91;1412516;2018;619784;2018;Seine-et-Marne;899303;223172;676131;11057;4145;24.82;75.18;1.23;0.46;4600;0.51;0;9
75;11;2021;2282;1.07;2133111;2021;1396753;2021;Paris;1368025;296668;1071357;11028;5267;21.69;78.31;0.81;0.39;86088;6.29;0;4
77;11;2020;3108;2.18;1428636;2020;634163;2020;Seine-et-Marne;899303;223172;676131;11057;4145;24.82;75.18;1.23;0.46;13797;1.53;0;2
91;11;2024;3654;2.76;1324546;2022;587710;2021;Essonne;799500;192200;607300;8954;3405;24.04;75.96;1.12;0.43;15203;1.9;0;10
75;11;2016;2916;1.33;2190327;2016;1374377;2016;Paris;1368025;296668;1071357;11028;5267;21.69;78.31;0.81;0.39;9591;0.7;0;10
95;11;2023;19;0.01;1270845;2022;529926;2021;Val-d'Oise;733529;192853;540676;8027;3064;26.29;73.71;1.09;0.42;9101;1.24;0;2
77;11;2016;4533;3.24;1397665;2016;604627;2016;Seine-et-Marne;899303;223172;676131;11057;4145;24.82;75.18;1.23;0.46;36828;4.1;1;8
77;11;2023;10443;7.19;1452399;2022;641376;2021;Seine-et-Marne;899303;223172;676131;11057;4145;24.82;75.18;1.23;0.46;36828;4.1;1;8
78;11;2023;2075;1.41;1470778;2022;661312;2021;Yvelines;961245;211708;749537;9601;3430;22.02;77.98;1.0;0.36;11721;1.22;0;0
91;11;2018;12;0.01;1296641;2018;564587;2018;Essonne;799500;192200;607300;8954;3405;24.04;75.96;1.12;0.43;4306;0.54;0;9
93;11;2024;6953;4.13;1681725;2022;705282;2021;Seine-Saint-Denis;793929;239927;554002;7607;3244;30.22;69.78;0.96;0.41;110118;13.87;0;1
91;11;2020;3109;2.38;1306118;2020;577712;2020;Essonne;799500;192200;607300;8954;3405;24.04;75.96;1.12;0.43;105862;13.24;1;3
75;11;2016;31;0.01;2190327;2016;1374377;2016;Paris;1368025;296668;1071357;11028;5267;21.69;78.31;0.81;0.39;372820;27.25;0;1
94;11;2021;4571;3.23;1415367;2021;662168;2021;Val-de-Marne;796086;195409;600677;8501;3118;24.55;75.45;1.07;0.39;31904;4.01;0;7
75;11;2016;2871;1.31;2190327;2016;1374377;2016;Paris;1368025;296668;1071357;11028;5267;21.69;78.31;0.81;0.39;9591;0.7;0;10
78;11;2023;2808;1.91;1470778;2022;661312;2021;Yvelines;961245;211708;749537;9601;3430;22.02;77.98;1.0;0.36;246062;25.6;0;1
92;11;2020;1293;0.8;1626213;2020;815765;2020;Hauts-de-Seine;997667;208790;788877;11841;2294;20.93;79.07;1.19;0.23;62761;6.29;0;4
92;11;2024;13097;7.95;1647435;2022;824372;2021;Hauts-de-Seine;997667;208790;788877;11841;2294;20.93;79.07;1.19;0.23;3704;0.37;0;9
92;11;2016;15430;9.62;1603268;2016;789809;2016;Hauts-de-Seine;997667;208790;788877;11841;2294;20.93;79.07;1.19;0.23;64812;6.5;1;3
91;11;2020;3064;2.35;1306118;2020;577712;2020;Essonne;799500;192200;607300;8954;3405;24.04;75.96;1.12;0.43;39284;4.91;0;4
95;11;2017;2781;2.26;1228618;2017;504100;2017;Val-d'Oise;733529;192853;540676;8027;3064;26.29;73.71;1.09;0.42;20710;2.82;0;7
